id,type,title,subtitle,era,region,date,rarity,campaign,chapter,acquisition,source
PER_CHN_002,PERSON,Пань Гэн,"царь, связанный с переносом центра к Инь",Ранний Китай,Шан,традиционно XIV век до н. э.,RARE,CHINA,CHN_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Пань_Гэн
PER_CHN_003,PERSON,У Дин,"царь позднего Шан, широко представленный в надписях",Ранний Китай,Шан,ок. XIII век до н. э.,LEGENDARY,CHINA,CHN_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/У_Дин
PER_CHN_004,PERSON,Фу Хао,"супруга У Дина, военный командир и ритуальная фигура",Ранний Китай,Шан,XIII век до н. э.,LEGENDARY,CHINA,CHN_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Фу_Хао
TERM_CHN_005,SYSTEM,Шанский царь,"военный, ритуальный и династический центр власти",Ранний Китай,Шан,II тысячелетие до н. э.,RARE,CHINA,CHN_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A8%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D1%86%D0%B0%D1%80%D1%8C
TERM_CHN_006,SYSTEM,Царская родословная Шан,линия предков и преемственность царского дома,Ранний Китай,Шан,II тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%8F%20%D1%80%D0%BE%D0%B4%D0%BE%D1%81%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F%20%D0%A8%D0%B0%D0%BD
ART_CHN_003,ARTIFACT,Ритуальные бронзы Шан,сосуды для жертвоприношений и памяти рода,Ранний Китай,Шан,II тысячелетие до н. э.,LEGENDARY,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A0%D0%B8%D1%82%D1%83%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D0%B1%D1%80%D0%BE%D0%BD%D0%B7%D1%8B%20%D0%A8%D0%B0%D0%BD
TERM_CHN_007,SYSTEM,Литьё по составным формам,технология производства сложных бронзовых сосудов,Ранний Китай,Китай,II тысячелетие до н. э.,LEGENDARY,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9B%D0%B8%D1%82%D1%8C%D1%91%20%D0%BF%D0%BE%20%D1%81%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%BC%20%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D0%BC
ART_CHN_004,ARTIFACT,Сосуд дин,трёхногий ритуальный сосуд,Ранний Китай,Китай,бронзовый век,RARE,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A1%D0%BE%D1%81%D1%83%D0%B4%20%D0%B4%D0%B8%D0%BD
ART_CHN_005,ARTIFACT,Маска таоте,симметричный мотив на ритуальной бронзе,Ранний Китай,Шан,II тысячелетие до н. э.,RARE,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9C%D0%B0%D1%81%D0%BA%D0%B0%20%D1%82%D0%B0%D0%BE%D1%82%D0%B5
TERM_CHN_008,SYSTEM,Шанская колесница,военная платформа позднего бронзового века,Ранний Китай,Северный Китай,поздний Шан,RARE,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A8%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D0%BD%D0%B8%D1%86%D0%B0
FACTION_CHN_001,FACTION,Армия Шан,"царские дружины, зависимые отряды и союзники",Ранний Китай,Шан,II тысячелетие до н. э.,RARE,CHINA,CHN_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%90%D1%80%D0%BC%D0%B8%D1%8F%20%D0%A8%D0%B0%D0%BD
TEXT_CHN_001,ARTIFACT,Гадательные кости,надписанные лопатки и панцири позднего Шан,Ранний Китай,Аньян,ок. 1200–1046 до н. э.,MYTHIC,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Гадательные_кости
TERM_CHN_009,TERM,Письменность Шан,ранний развитый этап китайского письма,Ранний Китай,Северный Китай,поздний Шан,EPIC,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D1%8C%20%D0%A8%D0%B0%D0%BD
REL_CHN_001,RELIGION,Царское гадание Шан,"ритуал вопросов о войне, урожае, родах и жертвах",Ранний Китай,Аньян,поздний Шан,RARE,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%BE%D0%B5%20%D0%B3%D0%B0%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%A8%D0%B0%D0%BD
TERM_CHN_010,TERM,Скапулимантия и пластромантия,гадание по лопаткам животных и панцирям черепах,Ранний Китай,Китай,бронзовый век,UNCOMMON,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A1%D0%BA%D0%B0%D0%BF%D1%83%D0%BB%D0%B8%D0%BC%D0%B0%D0%BD%D1%82%D0%B8%D1%8F%20%D0%B8%20%D0%BF%D0%BB%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B8%D1%8F
TERM_CHN_011,TERM,Наблюдение неба при Шан,"записи затмений, погоды и календарных циклов",Ранний Китай,Аньян,поздний Шан,RARE,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9D%D0%B0%D0%B1%D0%BB%D1%8E%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BD%D0%B5%D0%B1%D0%B0%20%D0%BF%D1%80%D0%B8%20%D0%A8%D0%B0%D0%BD
REL_CHN_002,RELIGION,Царские предки Шан,умершие правители как участники ритуальной политики,Ранний Китай,Шан,поздний Шан,RARE,CHINA,CHN_CHAPTER_07,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BF%D1%80%D0%B5%D0%B4%D0%BA%D0%B8%20%D0%A8%D0%B0%D0%BD
PER_CHN_005,PERSON,Ди Синь,последний царь Шан в поздней традиции,Ранний Китай,Шан,XI век до н. э.,RARE,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/Ди_Синь
EVENT_CHN_002,EVENT,Битва при Муе,поражение Шан войском Чжоу,Ранний Китай,Хэнань,ок. 1046 до н. э.,LEGENDARY,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/Битва_при_Муе
PER_CHN_006,PERSON,У-ван,правитель Чжоу и победитель Шан,Ранний Китай,Чжоу,XI век до н. э.,EPIC,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/У-ван
EVENT_CHN_003,EVENT,Завоевание Шан государством Чжоу,переход власти к новой династии,Ранний Китай,Северный Китай,XI век до н. э.,EPIC,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%97%D0%B0%D0%B2%D0%BE%D0%B5%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%A8%D0%B0%D0%BD%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%BE%D0%BC%20%D0%A7%D0%B6%D0%BE%D1%83
TERM_CHN_012,TERM,Мандат Неба,политическое объяснение законности и смены династии,Ранний Китай,Китай,Чжоу,MYTHIC,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/Мандат_Неба
STATE_CHN_003,STATE,Западная Чжоу,ранняя династия после падения Шан,Ранний Китай,Северный Китай,ок. 1046–771 до н. э.,EPIC,CHINA,CHN_CHAPTER_08,CAMPAIGN,https://ru.wikipedia.org/wiki/Западная_Чжоу
TERM_CHNA_001,TERM,Просовое земледелие,северная система выращивания проса,Ранний Китай,Северный Китай,неолит,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9F%D1%80%D0%BE%D1%81%D0%BE%D0%B2%D0%BE%D0%B5%20%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8%D0%B5
TERM_CHNA_002,TERM,Рисовое земледелие,южная система влажного земледелия,Ранний Китай,Бассейн Янцзы,неолит,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A0%D0%B8%D1%81%D0%BE%D0%B2%D0%BE%D0%B5%20%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8%D0%B5
ART_CHNA_001,ARTIFACT,Расписная керамика Яншао,сосуды с геометрическим орнаментом,Ранний Китай,Северный Китай,V–IV тысячелетия до н. э.,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A0%D0%B0%D1%81%D0%BF%D0%B8%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%B5%D1%80%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%AF%D0%BD%D1%88%D0%B0%D0%BE
ART_CHNA_002,ARTIFACT,Костяные орудия Хэмуду,инструменты рыболовов и земледельцев,Ранний Китай,Нижняя Янцзы,V–IV тысячелетия до н. э.,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%8B%D0%B5%20%D0%BE%D1%80%D1%83%D0%B4%D0%B8%D1%8F%20%D0%A5%D1%8D%D0%BC%D1%83%D0%B4%D1%83
REG_CHNA_001,REGION,Северо-Китайская равнина,пространство ранних культур и позднейших государств,Ранний Китай,Северный Китай,неолит — бронзовый век,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BE-%D0%9A%D0%B8%D1%82%D0%B0%D0%B9%D1%81%D0%BA%D0%B0%D1%8F%20%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%BD%D0%B0
TERM_CHNA_003,TERM,Региональное разнообразие неолита,одновременное развитие нескольких культурных зон,Ранний Китай,Китай,VI–III тысячелетия до н. э.,COMMON,CHINA,CHN_CHAPTER_01,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A0%D0%B5%D0%B3%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5%20%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%B8%D0%B5%20%D0%BD%D0%B5%D0%BE%D0%BB%D0%B8%D1%82%D0%B0
TERM_CHNA_004,TERM,Утрамбованная земля,технология сооружения стен и платформ,Ранний Китай,Китай,III–II тысячелетия до н. э.,COMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A3%D1%82%D1%80%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B7%D0%B5%D0%BC%D0%BB%D1%8F
ART_CHNA_003,ARTIFACT,Чёрная керамика Луншань,тонкостенные сосуды позднего неолита,Ранний Китай,Шаньдун,III тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%B5%D1%80%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%9B%D1%83%D0%BD%D1%88%D0%B0%D0%BD%D1%8C
ART_CHNA_004,ARTIFACT,Нефритовый цун,ритуальная форма культуры Лянчжу,Ранний Китай,Нижняя Янцзы,III тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9D%D0%B5%D1%84%D1%80%D0%B8%D1%82%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%86%D1%83%D0%BD
TERM_CHNA_005,TERM,Иерархия погребений,различия в размерах могил и наборах вещей,Ранний Китай,Китай,III тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%98%D0%B5%D1%80%D0%B0%D1%80%D1%85%D0%B8%D1%8F%20%D0%BF%D0%BE%D0%B3%D1%80%D0%B5%D0%B1%D0%B5%D0%BD%D0%B8%D0%B9
BUILD_CHNA_001,CITY,Элитный комплекс Таоси,зона крупных построек и богатых погребений,Ранний Китай,Шаньси,ок. 2300–1900 до н. э.,COMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%AD%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%20%D0%A2%D0%B0%D0%BE%D1%81%D0%B8
ART_CHNA_005,ARTIFACT,Лопатка для гадания,кость со следами нагрева до эпохи Шан,Ранний Китай,Северный Китай,III–II тысячелетия до н. э.,COMMON,CHINA,CHN_CHAPTER_02,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%9B%D0%BE%D0%BF%D0%B0%D1%82%D0%BA%D0%B0%20%D0%B4%D0%BB%D1%8F%20%D0%B3%D0%B0%D0%B4%D0%B0%D0%BD%D0%B8%D1%8F
REG_CHNA_002,REGION,Бассейн Ило,узел Центральной равнины вокруг Эрлитоу,Ранний Китай,Хэнань,II тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%91%D0%B0%D1%81%D1%81%D0%B5%D0%B9%D0%BD%20%D0%98%D0%BB%D0%BE
CITY_CHNA_001,CITY,Яньши,городской центр рядом с Эрлитоу,Ранний Китай,Хэнань,II тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%AF%D0%BD%D1%8C%D1%88%D0%B8
ROAD_CHNA_001,ROAD,Дорожная сетка Эрлитоу,планировка проездов и кварталов,Ранний Китай,Эрлитоу,II тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%94%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D0%B0%D1%8F%20%D1%81%D0%B5%D1%82%D0%BA%D0%B0%20%D0%AD%D1%80%D0%BB%D0%B8%D1%82%D0%BE%D1%83
TERM_CHNA_006,TERM,Элитные погребения Эрлитоу,"могилы с бронзой, лаком и бирюзой",Ранний Китай,Эрлитоу,II тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%AD%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B5%20%D0%BF%D0%BE%D0%B3%D1%80%D0%B5%D0%B1%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%AD%D1%80%D0%BB%D0%B8%D1%82%D0%BE%D1%83
ART_CHNA_006,ARTIFACT,Бронзовый цзюэ Эрлитоу,трёхногий сосуд для напитка,Ранний Китай,Эрлитоу,II тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%91%D1%80%D0%BE%D0%BD%D0%B7%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%86%D0%B7%D1%8E%D1%8D%20%D0%AD%D1%80%D0%BB%D0%B8%D1%82%D0%BE%D1%83
TERM_CHNA_007,TERM,Археология и поздние тексты,метод сопоставления памятников с династическими списками,Ранний Китай,Китай,современная наука,UNCOMMON,CHINA,CHN_CHAPTER_03,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%90%D1%80%D1%85%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20%D0%B8%20%D0%BF%D0%BE%D0%B7%D0%B4%D0%BD%D0%B8%D0%B5%20%D1%82%D0%B5%D0%BA%D1%81%D1%82%D1%8B
CITY_CHNA_002,CITY,Паньлунчэн,южный центр Эрлиганской системы,Ранний Китай,Хубэй,ок. 1500–1300 до н. э.,RARE,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Паньлунчэн
CITY_CHNA_003,CITY,Хуаньбэй,крупный центр перед поздним Иньсюем,Ранний Китай,Хэнань,ок. XIV век до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A5%D1%83%D0%B0%D0%BD%D1%8C%D0%B1%D1%8D%D0%B9
FACTION_CHNA_001,FACTION,Фанские государства,внешние группы и политические соседи Шан,Ранний Китай,Северный Китай,II тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A4%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B0
SYSTEM_CHNA_001,SYSTEM,Царские мастерские,"контролируемое производство бронзы, кости и нефрита",Ранний Китай,Шан,II тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BC%D0%B0%D1%81%D1%82%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B5
SYSTEM_CHNA_002,SYSTEM,Бронзовая сеть Эрлигана,распространение форм и технологий через региональные центры,Ранний Китай,Центральный Китай,II тысячелетие до н. э.,UNCOMMON,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%91%D1%80%D0%BE%D0%BD%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%81%D0%B5%D1%82%D1%8C%20%D0%AD%D1%80%D0%BB%D0%B8%D0%B3%D0%B0%D0%BD%D0%B0
BUILD_CHNA_002,CITY,Стены Чжэнчжоу,массивные сооружения из утрамбованной земли,Ранний Китай,Чжэнчжоу,II тысячелетие до н. э.,COMMON,CHINA,CHN_CHAPTER_04,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A1%D1%82%D0%B5%D0%BD%D1%8B%20%D0%A7%D0%B6%D1%8D%D0%BD%D1%87%D0%B6%D0%BE%D1%83
BUILD_CHNA_003,CITY,Дворцово-храмовая зона Иньсюя,пространство двора и ритуала,Ранний Китай,Иньсюй,поздний Шан,UNCOMMON,CHINA,CHN_CHAPTER_05,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%94%D0%B2%D0%BE%D1%80%D1%86%D0%BE%D0%B2%D0%BE-%D1%85%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%B7%D0%BE%D0%BD%D0%B0%20%D0%98%D0%BD%D1%8C%D1%81%D1%8E%D1%8F
SITE_CHNA_004,CITY,Царские гробницы Сибэйгана,монументальные погребения позднего Шан,Ранний Китай,Аньян,поздний Шан,RARE,CHINA,CHN_CHAPTER_05,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D0%B3%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D1%86%D1%8B%20%D0%A1%D0%B8%D0%B1%D1%8D%D0%B9%D0%B3%D0%B0%D0%BD%D0%B0
SITE_CHNA_005,CITY,Жертвенные ямы Иньсюя,массовые ритуальные комплексы,Ранний Китай,Аньян,поздний Шан,UNCOMMON,CHINA,CHN_CHAPTER_05,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%96%D0%B5%D1%80%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%20%D1%8F%D0%BC%D1%8B%20%D0%98%D0%BD%D1%8C%D1%81%D1%8E%D1%8F
SYSTEM_CHNA_003,SYSTEM,Ремесленный квартал Аняна,"специализированные зоны обработки бронзы, кости и нефрита",Ранний Китай,Аньян,поздний Шан,COMMON,CHINA,CHN_CHAPTER_05,PACK,https://ru.wikipedia.org/wiki/Special:Search?search=%D0%A0%D0%B5%D0%BC%D0%B5%D1%81%D0%BB%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%20%D0%90%D0%BD%D1%8F%D0%BD%D0%B0
